Dictionary Name,Total Sentences (#),Total Correct Transformations (#),Total Pos->Pos Transformations (#),Correct Pos->Pos Transformations (#),Total Pos->Neg Transformations (#),Correct Pos->Neg Transformations (#),Correct Pos->Pos Transformations (%),Correct Pos->Neg Transformations (%),Total Correct Transformations (%),Total source tokens,Total Prediction Tokens per Source,Total Target Tokens per Source,Pos->Pos Token Precision (%),Pos->Neg Token Precision (%),Pos->Pos Token Recall (%),Pos->Neg Token Recall (%),Pos->Pos Category Precision (%),Pos->Neg Category Precision (%),Pos->Pos Category Recall (%),Pos->Neg Category Recall (%),Parseable Sentences (#),Pos->Pos Parseable Sentences (#),Pos->Neg Parseable Sentences (#),Parseable Sentences (%),Pos->Pos Parseable Sentences (%),Pos->Neg Parseable Sentences (%),Pos->Pos Preseve Tree Structures (%),Pos->Pos Preserve Significant Clauses (%),Pos->Neg Preseve Tree Structures (%),Pos->Neg Preserve Significant Clauses (%),Pos->Neg Predictions with Main Clause (#),Pos->Neg Predictions that Negate Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (%),Pos->Neg Predictions without Main Clause (#),Pos->Neg Predictions that Negate Main Clause (Denominator: all Pos->Neg sentences),Pos->Neg Predictions that Negate Main Clause (Denominator: only Pos->Neg sentences with main clauses),Pos->Neg Predictions with Main Clause (%),Pos->Neg Predictions Containing the Target Verb (%),Pos->Neg Predictions Negating the Target Verb (Denominator: all pos->neg sentences),Pos->Neg Predictions Negating the Target Verb (Denominator: pos->neg with target verb)
13.00,230.00,169.00,111.00,110.00,119.00,59.00,0.99,0.50,0.73,"1,547.00","1,666.00","1,666.00",1.00,0.76,1.00,0.76,1.00,0.76,1.00,0.76,225.00,111.00,114.00,0.98,1.00,0.96,0.99,0.99,0.50,0.96,114.00,59.00,55.00,0.48,0.00,0.50,0.52,0.96,0.98,0.50,0.51
14.00,177.00,123.00,86.00,83.00,91.00,40.00,0.97,0.44,0.69,"1,274.00","1,347.00","1,365.00",1.00,0.71,1.00,0.70,1.00,0.71,1.00,0.70,167.00,85.00,82.00,0.94,0.99,0.90,0.99,0.99,0.44,0.90,82.00,40.00,42.00,0.51,0.00,0.44,0.49,0.90,0.99,0.44,0.44
15.00,518.00,387.00,252.00,249.00,266.00,138.00,0.99,0.52,0.75,"3,990.00","4,257.00","4,256.00",0.99,0.76,0.99,0.76,0.99,0.76,0.99,0.76,512.00,251.00,261.00,0.99,1.00,0.98,0.99,0.99,0.52,0.98,261.00,139.00,122.00,0.47,0.00,0.52,0.53,0.98,1.00,0.56,0.56
16.00,347.00,248.00,161.00,161.00,186.00,87.00,1.00,0.47,0.71,"2,976.00","3,138.00","3,162.00",1.00,0.72,1.00,0.72,1.00,0.73,1.00,0.72,321.00,161.00,160.00,0.93,1.00,0.86,1.00,1.00,0.47,0.85,160.00,87.00,73.00,0.46,0.00,0.47,0.54,0.86,0.99,0.51,0.51
17.00,156.00,101.00,78.00,74.00,78.00,27.00,0.95,0.35,0.65,"1,326.00","1,396.00","1,404.00",0.98,0.67,0.99,0.66,0.98,0.67,0.99,0.66,146.00,76.00,70.00,0.94,0.97,0.90,0.96,0.96,0.35,0.90,70.00,27.00,43.00,0.61,0.00,0.35,0.39,0.90,1.00,0.42,0.42
18.00,52.00,34.00,22.00,21.00,30.00,13.00,0.95,0.43,0.65,540.00,557.00,570.00,0.98,0.73,0.99,0.72,0.99,0.73,1.00,0.72,47.00,22.00,25.00,0.90,1.00,0.83,0.95,0.95,0.43,0.80,25.00,13.00,12.00,0.48,0.00,0.43,0.52,0.83,0.97,0.43,0.45
19.00,257.00,175.00,138.00,131.00,119.00,44.00,0.95,0.37,0.68,"2,261.00","2,415.00","2,380.00",0.98,0.67,0.99,0.68,0.98,0.68,0.99,0.69,250.00,135.00,115.00,0.97,0.98,0.97,0.96,0.96,0.37,0.93,114.00,44.00,70.00,0.61,1.00,0.37,0.39,0.96,0.99,0.42,0.42
20.00,262.00,168.00,119.00,113.00,143.00,55.00,0.95,0.38,0.64,"2,860.00","3,010.00","3,003.00",0.99,0.70,0.99,0.70,0.99,0.71,1.00,0.71,234.00,115.00,119.00,0.89,0.97,0.83,0.96,0.96,0.38,0.81,117.00,55.00,62.00,0.53,2.00,0.38,0.47,0.82,0.97,0.43,0.45
21.00,175.00,101.00,83.00,72.00,92.00,29.00,0.87,0.32,0.58,"1,932.00","2,020.00","2,024.00",0.98,0.65,0.99,0.65,0.99,0.65,1.00,0.65,164.00,81.00,83.00,0.94,0.98,0.90,0.98,0.98,0.34,0.88,83.00,31.00,52.00,0.63,0.00,0.34,0.37,0.90,1.00,0.41,0.41
22.00,70.00,44.00,37.00,35.00,33.00,9.00,0.95,0.27,0.63,726.00,788.00,759.00,1.00,0.65,0.99,0.67,1.00,0.66,0.99,0.69,63.00,37.00,26.00,0.90,1.00,0.79,0.97,0.97,0.33,0.76,26.00,12.00,14.00,0.54,0.00,0.36,0.46,0.79,0.97,0.45,0.47
23.00,65.00,35.00,36.00,27.00,29.00,8.00,0.75,0.28,0.54,667.00,695.00,696.00,0.96,0.64,0.95,0.64,0.97,0.64,0.96,0.64,58.00,34.00,24.00,0.89,0.94,0.83,0.92,0.92,0.28,0.79,23.00,8.00,15.00,0.65,1.00,0.28,0.35,0.79,0.93,0.28,0.30
24.00,42.00,18.00,24.00,15.00,18.00,3.00,0.63,0.17,0.43,432.00,473.00,450.00,0.94,0.55,0.92,0.57,0.96,0.56,0.94,0.59,33.00,22.00,11.00,0.79,0.92,0.61,0.79,0.79,0.22,0.50,11.00,4.00,7.00,0.64,0.00,0.22,0.36,0.61,0.83,0.33,0.40
